Sentence ID,Source,Target,System,Dataset,Family,Edit Type,Edit Sub-Type,Edit Classification,Structure Sub-Type,Quality,Information Impact,Grammar Error,Significance,Input Index,Output Index,Constituent Edits,Is Constituent Edit,Parent Edit Type,Constituent Input Index,Constituent Output Index,Input Text,Output Text
SALSA_EXAMPLES_027,"An activist hiding his identity said the Egyptian authorities were carrying out random detentions ahead of COP, where they are randomly stopping people and inspecting their mobile phones to look for any evidence of dissent.",An activist who did not want to be named said the Egyptian government was holding random arrests ahead of COP. || He said they stopped people at random and checked their phones to look for evidence of dissent.,SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[123, 126], [136, 144]]","[[127, 134]]",0,False,N/A,[],[],are | stopping,stopped
SALSA_EXAMPLES_027,"An activist hiding his identity said the Egyptian authorities were carrying out random detentions ahead of COP, where they are randomly stopping people and inspecting their mobile phones to look for any evidence of dissent.",An activist who did not want to be named said the Egyptian government was holding random arrests ahead of COP. || He said they stopped people at random and checked their phones to look for evidence of dissent.,SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,structure,Grammatical Number,Good Structure,Grammatical Number,No Error,Same Information,No,1,"[[[62, 66]]]","[[[70, 73]]]",1,False,N/A,"[[[62, 66]]]","[[[70, 73]]]",,
SALSA_EXAMPLES_027,"An activist hiding his identity said the Egyptian authorities were carrying out random detentions ahead of COP, where they are randomly stopping people and inspecting their mobile phones to look for any evidence of dissent.",An activist who did not want to be named said the Egyptian government was holding random arrests ahead of COP. || He said they stopped people at random and checked their phones to look for evidence of dissent.,SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,structure,Part of Speech,Good Structure,Part of Speech,No Error,Same Information,No,1,"[[[156, 166]]]","[[[156, 163]]]",1,False,N/A,"[[[156, 166]]]","[[[156, 163]]]",,
SALSA_EXAMPLES_027,"An activist hiding his identity said the Egyptian authorities were carrying out random detentions ahead of COP, where they are randomly stopping people and inspecting their mobile phones to look for any evidence of dissent.",An activist who did not want to be named said the Egyptian government was holding random arrests ahead of COP. || He said they stopped people at random and checked their phones to look for evidence of dissent.,SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,structure,Part of Speech,Good Structure,Part of Speech,No Error,Same Information,No,1,"[[[127, 135]], [[127, 135]]]","[[[142, 151]], [[142, 151]]]",2,False,N/A,"[[[127, 135]], [[127, 135]]]","[[[142, 151]], [[142, 151]]]",,
SALSA_EXAMPLES_028,"Further important aspects of Fungi in Art relate to preservation of artworks from fungal decay and contamination, as well as initiatives fostering and supporting works able to stimulate dialogues between mycologists (fungal researchers), artists, and society (as for example from the 'Massee Art Grant' by the British Mycological Society or works encouraged and supported by the Fungi Foundation).","An important aspect of Fungi in Art is the protection of artwork from fungal damage. || Another important aspect is to make sure mycologists, artists, and society are all on the same page.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,3,"[[259, 397]]",,0,False,N/A,[],[],(as for example from the 'Massee Art Grant' by the British Mycological Society or works encouraged and supported by the Fungi Foundation).,
SALSA_EXAMPLES_028,"Further important aspects of Fungi in Art relate to preservation of artworks from fungal decay and contamination, as well as initiatives fostering and supporting works able to stimulate dialogues between mycologists (fungal researchers), artists, and society (as for example from the 'Massee Art Grant' by the British Mycological Society or works encouraged and supported by the Fungi Foundation).","An important aspect of Fungi in Art is the protection of artwork from fungal damage. || Another important aspect is to make sure mycologists, artists, and society are all on the same page.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,2,"[[216, 237]]",,0,False,N/A,[],[],"(fungal researchers),",
SALSA_EXAMPLES_028,"Further important aspects of Fungi in Art relate to preservation of artworks from fungal decay and contamination, as well as initiatives fostering and supporting works able to stimulate dialogues between mycologists (fungal researchers), artists, and society (as for example from the 'Massee Art Grant' by the British Mycological Society or works encouraged and supported by the Fungi Foundation).","An important aspect of Fungi in Art is the protection of artwork from fungal damage. || Another important aspect is to make sure mycologists, artists, and society are all on the same page.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,1,"[[95, 113]]",,0,False,N/A,[],[],"and contamination,",
SALSA_EXAMPLES_028,"Further important aspects of Fungi in Art relate to preservation of artworks from fungal decay and contamination, as well as initiatives fostering and supporting works able to stimulate dialogues between mycologists (fungal researchers), artists, and society (as for example from the 'Massee Art Grant' by the British Mycological Society or works encouraged and supported by the Fungi Foundation).","An important aspect of Fungi in Art is the protection of artwork from fungal damage. || Another important aspect is to make sure mycologists, artists, and society are all on the same page.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,2,"[[125, 172]]",,0,False,N/A,[],[],initiatives fostering and supporting works able,
SALSA_EXAMPLES_028,"Further important aspects of Fungi in Art relate to preservation of artworks from fungal decay and contamination, as well as initiatives fostering and supporting works able to stimulate dialogues between mycologists (fungal researchers), artists, and society (as for example from the 'Massee Art Grant' by the British Mycological Society or works encouraged and supported by the Fungi Foundation).","An important aspect of Fungi in Art is the protection of artwork from fungal damage. || Another important aspect is to make sure mycologists, artists, and society are all on the same page.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[0, 25]]","[[0, 19]]",0,False,N/A,[],[],Further important aspects,An important aspect
SALSA_EXAMPLES_028,"Further important aspects of Fungi in Art relate to preservation of artworks from fungal decay and contamination, as well as initiatives fostering and supporting works able to stimulate dialogues between mycologists (fungal researchers), artists, and society (as for example from the 'Massee Art Grant' by the British Mycological Society or works encouraged and supported by the Fungi Foundation).","An important aspect of Fungi in Art is the protection of artwork from fungal damage. || Another important aspect is to make sure mycologists, artists, and society are all on the same page.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,2,"[[42, 64]]","[[36, 53]]",0,False,N/A,[],[],relate to preservation,is the protection
SALSA_EXAMPLES_028,"Further important aspects of Fungi in Art relate to preservation of artworks from fungal decay and contamination, as well as initiatives fostering and supporting works able to stimulate dialogues between mycologists (fungal researchers), artists, and society (as for example from the 'Massee Art Grant' by the British Mycological Society or works encouraged and supported by the Fungi Foundation).","An important aspect of Fungi in Art is the protection of artwork from fungal damage. || Another important aspect is to make sure mycologists, artists, and society are all on the same page.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[89, 94]]","[[77, 84]]",0,False,N/A,[],[],decay,damage.
SALSA_EXAMPLES_028,"Further important aspects of Fungi in Art relate to preservation of artworks from fungal decay and contamination, as well as initiatives fostering and supporting works able to stimulate dialogues between mycologists (fungal researchers), artists, and society (as for example from the 'Massee Art Grant' by the British Mycological Society or works encouraged and supported by the Fungi Foundation).","An important aspect of Fungi in Art is the protection of artwork from fungal damage. || Another important aspect is to make sure mycologists, artists, and society are all on the same page.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[68, 76]]","[[57, 64]]",0,False,N/A,[],[],artworks,artwork
SALSA_EXAMPLES_028,"Further important aspects of Fungi in Art relate to preservation of artworks from fungal decay and contamination, as well as initiatives fostering and supporting works able to stimulate dialogues between mycologists (fungal researchers), artists, and society (as for example from the 'Massee Art Grant' by the British Mycological Society or works encouraged and supported by the Fungi Foundation).","An important aspect of Fungi in Art is the protection of artwork from fungal damage. || Another important aspect is to make sure mycologists, artists, and society are all on the same page.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,Complex Wrong,Bad Substitution,,Error,Same Information,No,1,"[[176, 203]]","[[119, 128], [163, 188]]",0,False,N/A,[],[],stimulate dialogues between,make sure | are all on the same page.
SALSA_EXAMPLES_029,"In time Eliot relocated to Washington, D.C., first as director of the National Capital Park and Planning Commission until 1933, involved in the development of the National Mall, then until 1943 as Director of the National Resources Planning Board, which formed part of the Public Works Administration.","Eliot moved to Washington, D.C. in 1933. || His job was to direct the National Capital Park and Planning Commission and develop the National Mall. || He worked in this role until 1943 when he switched to the National Resources Planning Board, which was part of the Public Works Administration.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,1,"[[0, 7]]",,0,False,N/A,[],[],In time,
SALSA_EXAMPLES_029,"In time Eliot relocated to Washington, D.C., first as director of the National Capital Park and Planning Commission until 1933, involved in the development of the National Mall, then until 1943 as Director of the National Resources Planning Board, which formed part of the Public Works Administration.","Eliot moved to Washington, D.C. in 1933. || His job was to direct the National Capital Park and Planning Commission and develop the National Mall. || He worked in this role until 1943 when he switched to the National Resources Planning Board, which was part of the Public Works Administration.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,Bad Deletion,Bad Deletion,,Error,Generalization,No,2,"[[45, 65]]",,0,False,N/A,[],[],first as director of,
SALSA_EXAMPLES_029,"In time Eliot relocated to Washington, D.C., first as director of the National Capital Park and Planning Commission until 1933, involved in the development of the National Mall, then until 1943 as Director of the National Resources Planning Board, which formed part of the Public Works Administration.","Eliot moved to Washington, D.C. in 1933. || His job was to direct the National Capital Park and Planning Commission and develop the National Mall. || He worked in this role until 1943 when he switched to the National Resources Planning Board, which was part of the Public Works Administration.",SALSA_EXAMPLES,SALSA_EXAMPLES,Lexical,deletion,Trivial Change,Trivial Deletion,,Trivial,Generalization,No,0,"[[178, 182]]",,0,False,N/A,[],[],then,
SALSA_EXAMPLES_029,"In time Eliot relocated to Washington, D.C., first as director of the National Capital Park and Planning Commission until 1933, involved in the development of the National Mall, then until 1943 as Director of the National Resources Planning Board, which formed part of the Public Works Administration.","Eliot moved to Washington, D.C. in 1933. || His job was to direct the National Capital Park and Planning Commission and develop the National Mall. || He worked in this role until 1943 when he switched to the National Resources Planning Board, which was part of the Public Works Administration.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,3,"[[14, 23]]","[[6, 11]]",0,False,N/A,[],[],relocated,moved
SALSA_EXAMPLES_029,"In time Eliot relocated to Washington, D.C., first as director of the National Capital Park and Planning Commission until 1933, involved in the development of the National Mall, then until 1943 as Director of the National Resources Planning Board, which formed part of the Public Works Administration.","Eliot moved to Washington, D.C. in 1933. || His job was to direct the National Capital Park and Planning Commission and develop the National Mall. || He worked in this role until 1943 when he switched to the National Resources Planning Board, which was part of the Public Works Administration.",SALSA_EXAMPLES,SALSA_EXAMPLES,Lexical,substitution,Trivial Change,Trivial Substitution,,Trivial,Same Information,No,0,"[[116, 121]]","[[32, 34]]",0,False,N/A,[],[],until,in
SALSA_EXAMPLES_029,"In time Eliot relocated to Washington, D.C., first as director of the National Capital Park and Planning Commission until 1933, involved in the development of the National Mall, then until 1943 as Director of the National Resources Planning Board, which formed part of the Public Works Administration.","Eliot moved to Washington, D.C. in 1933. || His job was to direct the National Capital Park and Planning Commission and develop the National Mall. || He worked in this role until 1943 when he switched to the National Resources Planning Board, which was part of the Public Works Administration.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,2,"[[128, 158]]","[[120, 127]]",0,False,N/A,[],[],involved in the development of,develop
SALSA_EXAMPLES_029,"In time Eliot relocated to Washington, D.C., first as director of the National Capital Park and Planning Commission until 1933, involved in the development of the National Mall, then until 1943 as Director of the National Resources Planning Board, which formed part of the Public Works Administration.","Eliot moved to Washington, D.C. in 1933. || His job was to direct the National Capital Park and Planning Commission and develop the National Mall. || He worked in this role until 1943 when he switched to the National Resources Planning Board, which was part of the Public Works Administration.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,Bad Deletion,Bad Substitution,,Error,Same Information,No,2,"[[194, 208]]","[[184, 207]]",0,False,N/A,[],[],as Director of,when he switched to the
SALSA_EXAMPLES_029,"In time Eliot relocated to Washington, D.C., first as director of the National Capital Park and Planning Commission until 1933, involved in the development of the National Mall, then until 1943 as Director of the National Resources Planning Board, which formed part of the Public Works Administration.","Eliot moved to Washington, D.C. in 1933. || His job was to direct the National Capital Park and Planning Commission and develop the National Mall. || He worked in this role until 1943 when he switched to the National Resources Planning Board, which was part of the Public Works Administration.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[254, 260]]","[[249, 252]]",0,False,N/A,[],[],formed,was
SALSA_EXAMPLES_029,"In time Eliot relocated to Washington, D.C., first as director of the National Capital Park and Planning Commission until 1933, involved in the development of the National Mall, then until 1943 as Director of the National Resources Planning Board, which formed part of the Public Works Administration.","Eliot moved to Washington, D.C. in 1933. || His job was to direct the National Capital Park and Planning Commission and develop the National Mall. || He worked in this role until 1943 when he switched to the National Resources Planning Board, which was part of the Public Works Administration.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,insertion,,Good Insertion,,No Error,Elaboration,No,2,,"[[44, 65]]",0,False,N/A,[],[],,His job was to direct
SALSA_EXAMPLES_029,"In time Eliot relocated to Washington, D.C., first as director of the National Capital Park and Planning Commission until 1933, involved in the development of the National Mall, then until 1943 as Director of the National Resources Planning Board, which formed part of the Public Works Administration.","Eliot moved to Washington, D.C. in 1933. || His job was to direct the National Capital Park and Planning Commission and develop the National Mall. || He worked in this role until 1943 when he switched to the National Resources Planning Board, which was part of the Public Works Administration.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,insertion,,Good Insertion,,No Error,Elaboration,No,2,,"[[116, 119]]",0,False,N/A,[],[],,and
SALSA_EXAMPLES_029,"In time Eliot relocated to Washington, D.C., first as director of the National Capital Park and Planning Commission until 1933, involved in the development of the National Mall, then until 1943 as Director of the National Resources Planning Board, which formed part of the Public Works Administration.","Eliot moved to Washington, D.C. in 1933. || His job was to direct the National Capital Park and Planning Commission and develop the National Mall. || He worked in this role until 1943 when he switched to the National Resources Planning Board, which was part of the Public Works Administration.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,insertion,,Good Insertion,,No Error,Elaboration,No,2,,"[[150, 172]]",0,False,N/A,[],[],,He worked in this role
SALSA_EXAMPLES_029,"In time Eliot relocated to Washington, D.C., first as director of the National Capital Park and Planning Commission until 1933, involved in the development of the National Mall, then until 1943 as Director of the National Resources Planning Board, which formed part of the Public Works Administration.","Eliot moved to Washington, D.C. in 1933. || His job was to direct the National Capital Park and Planning Commission and develop the National Mall. || He worked in this role until 1943 when he switched to the National Resources Planning Board, which was part of the Public Works Administration.",SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,reorder,Bad Component Reorder,Bad Reorder,,Error,Same Information,No,2,"[[116, 127]]","[[32, 40]]",0,False,N/A,[],[],"until 1933,",in 1933.
SALSA_EXAMPLES_029,"In time Eliot relocated to Washington, D.C., first as director of the National Capital Park and Planning Commission until 1933, involved in the development of the National Mall, then until 1943 as Director of the National Resources Planning Board, which formed part of the Public Works Administration.","Eliot moved to Washington, D.C. in 1933. || His job was to direct the National Capital Park and Planning Commission and develop the National Mall. || He worked in this role until 1943 when he switched to the National Resources Planning Board, which was part of the Public Works Administration.",SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,structure,Clausal Structure,Good Structure,Clausal Structure,No Error,Same Information,No,2,[None],"[[[116, 119]]]",1,False,N/A,[None],"[[[116, 119]]]",,
SALSA_EXAMPLES_029,"In time Eliot relocated to Washington, D.C., first as director of the National Capital Park and Planning Commission until 1933, involved in the development of the National Mall, then until 1943 as Director of the National Resources Planning Board, which formed part of the Public Works Administration.","Eliot moved to Washington, D.C. in 1933. || His job was to direct the National Capital Park and Planning Commission and develop the National Mall. || He worked in this role until 1943 when he switched to the National Resources Planning Board, which was part of the Public Works Administration.",SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,structure,Clausal Structure,ERROR COULDNT FIND,Clausal Structure,Trivial,Same Information,No,0,"[[[0, 7]]]",[None],1,False,N/A,"[[[0, 7]]]",[None],,
SALSA_EXAMPLES_029,"In time Eliot relocated to Washington, D.C., first as director of the National Capital Park and Planning Commission until 1933, involved in the development of the National Mall, then until 1943 as Director of the National Resources Planning Board, which formed part of the Public Works Administration.","Eliot moved to Washington, D.C. in 1933. || His job was to direct the National Capital Park and Planning Commission and develop the National Mall. || He worked in this role until 1943 when he switched to the National Resources Planning Board, which was part of the Public Works Administration.",SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,structure,Part of Speech,Good Structure,Part of Speech,No Error,Same Information,No,2,"[[[128, 158]]]","[[[120, 127]]]",1,False,N/A,"[[[128, 158]]]","[[[120, 127]]]",,
SALSA_EXAMPLES_029,"In time Eliot relocated to Washington, D.C., first as director of the National Capital Park and Planning Commission until 1933, involved in the development of the National Mall, then until 1943 as Director of the National Resources Planning Board, which formed part of the Public Works Administration.","Eliot moved to Washington, D.C. in 1933. || His job was to direct the National Capital Park and Planning Commission and develop the National Mall. || He worked in this role until 1943 when he switched to the National Resources Planning Board, which was part of the Public Works Administration.",SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,structure,Clausal Structure,Good Structure,Clausal Structure,No Error,Same Information,No,1,"[[[194, 208]]]","[[[184, 207]]]",1,False,N/A,"[[[194, 208]]]","[[[184, 207]]]",,
SALSA_EXAMPLES_030,"Widespread blackouts are reported in Western Ukraine as Russian forces launch another wave of cruise missile strikes, including the city of Lviv which has experienced a total blackout.","After another wave of missile strikes, blackouts have been reported in Western Ukraine including the city of Lviv which experienced a total blackout.",SALSA_EXAMPLES,SALSA_EXAMPLES,Lexical,deletion,Trivial Change,Trivial Deletion,,Trivial,Generalization,No,0,"[[0, 10]]",,0,False,N/A,[],[],Widespread,
SALSA_EXAMPLES_030,"Widespread blackouts are reported in Western Ukraine as Russian forces launch another wave of cruise missile strikes, including the city of Lviv which has experienced a total blackout.","After another wave of missile strikes, blackouts have been reported in Western Ukraine including the city of Lviv which experienced a total blackout.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,Bad Deletion,Bad Deletion,,Error,Generalization,No,1,"[[56, 77]]",,0,False,N/A,[],[],Russian forces launch,
SALSA_EXAMPLES_030,"Widespread blackouts are reported in Western Ukraine as Russian forces launch another wave of cruise missile strikes, including the city of Lviv which has experienced a total blackout.","After another wave of missile strikes, blackouts have been reported in Western Ukraine including the city of Lviv which experienced a total blackout.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,1,"[[94, 100]]",,0,False,N/A,[],[],cruise,
SALSA_EXAMPLES_030,"Widespread blackouts are reported in Western Ukraine as Russian forces launch another wave of cruise missile strikes, including the city of Lviv which has experienced a total blackout.","After another wave of missile strikes, blackouts have been reported in Western Ukraine including the city of Lviv which experienced a total blackout.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[53, 55]]","[[0, 5]]",0,False,N/A,[],[],as,After
SALSA_EXAMPLES_030,"Widespread blackouts are reported in Western Ukraine as Russian forces launch another wave of cruise missile strikes, including the city of Lviv which has experienced a total blackout.","After another wave of missile strikes, blackouts have been reported in Western Ukraine including the city of Lviv which experienced a total blackout.",SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,reorder,Component-level Reorder,Good Reorder,,No Error,Same Information,No,1,"[[11, 52]]","[[39, 86]]",0,False,N/A,[],[],blackouts are reported in Western Ukraine,blackouts have been reported in Western Ukraine
SALSA_EXAMPLES_030,"Widespread blackouts are reported in Western Ukraine as Russian forces launch another wave of cruise missile strikes, including the city of Lviv which has experienced a total blackout.","After another wave of missile strikes, blackouts have been reported in Western Ukraine including the city of Lviv which experienced a total blackout.",SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,structure,Tense,Good Structure,Tense,No Error,Same Information,No,1,"[[[151, 166]]]","[[[120, 131]]]",1,False,N/A,"[[[151, 166]]]","[[[120, 131]]]",,
SALSA_EXAMPLES_030,"Widespread blackouts are reported in Western Ukraine as Russian forces launch another wave of cruise missile strikes, including the city of Lviv which has experienced a total blackout.","After another wave of missile strikes, blackouts have been reported in Western Ukraine including the city of Lviv which experienced a total blackout.",SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,structure,Tense,Good Structure,Tense,No Error,Same Information,No,1,"[[[21, 24]]]","[[[49, 58]]]",1,False,N/A,"[[[21, 24]]]","[[[49, 58]]]",,
SALSA_EXAMPLES_031,"On November 9, Fetterman was projected as the winner of the election by media outlets.","On Novermber 9, media outlets predicted Fetterman would win the US Senate election in Pennsylvania.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,2,"[[29, 38]]","[[30, 39]]",0,False,N/A,[],[],projected,predicted
SALSA_EXAMPLES_031,"On November 9, Fetterman was projected as the winner of the election by media outlets.","On Novermber 9, media outlets predicted Fetterman would win the US Senate election in Pennsylvania.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,3,"[[60, 68]]","[[64, 99]]",0,False,N/A,[],[],election,US Senate election in Pennsylvania.
SALSA_EXAMPLES_031,"On November 9, Fetterman was projected as the winner of the election by media outlets.","On Novermber 9, media outlets predicted Fetterman would win the US Senate election in Pennsylvania.",SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,structure,Voice,Good Structure,Voice,No Error,Same Information,No,3,"[[[25, 28]], [[69, 71]], [[72, 86]], [[15, 24]]]","[None, None, [[16, 29]], [[40, 49]]]",4,False,N/A,"[[[25, 28]], [[69, 71]], [[72, 86]], [[15, 24]]]","[None, None, [[16, 29]], [[40, 49]]]",,
SALSA_EXAMPLES_031,"On November 9, Fetterman was projected as the winner of the election by media outlets.","On Novermber 9, media outlets predicted Fetterman would win the US Senate election in Pennsylvania.",SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,structure,Part of Speech,Good Structure,Part of Speech,No Error,Same Information,No,2,"[[[39, 55]]]","[[[50, 59]]]",1,False,N/A,"[[[39, 55]]]","[[[50, 59]]]",,
SALSA_EXAMPLES_031,"On November 9, Fetterman was projected as the winner of the election by media outlets.","On Novermber 9, media outlets predicted Fetterman would win the US Senate election in Pennsylvania.",SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,structure,Tense,Good Structure,Tense,No Error,Same Information,No,2,"[[[29, 38]]]","[[[30, 39], [50, 59]]]",1,False,N/A,"[[[29, 38]]]","[[[30, 39], [50, 59]]]",,
SALSA_EXAMPLES_032,"The DC Native History Project was established to work with local tribe members to gain further understanding and recognition of the Anacostan heritage of the region, and to create an interactive map of Washington, D.C. with identified original village sites and the locations of artifact excavations.","The DC Native History Project was created to collaborate with indigenous people from the area and to bring awareness to the Anacostan culture of the region. || They are also making an interactive map of Washington, D.C. that shows the original village sites and places where artifacts were discovered.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[34, 45]]","[[34, 41]]",0,False,N/A,[],[],established,created
SALSA_EXAMPLES_032,"The DC Native History Project was established to work with local tribe members to gain further understanding and recognition of the Anacostan heritage of the region, and to create an interactive map of Washington, D.C. with identified original village sites and the locations of artifact excavations.","The DC Native History Project was created to collaborate with indigenous people from the area and to bring awareness to the Anacostan culture of the region. || They are also making an interactive map of Washington, D.C. that shows the original village sites and places where artifacts were discovered.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,Complex Wrong,Bad Substitution,,Error,Same Information,No,1,"[[49, 53]]","[[45, 56]]",0,False,N/A,[],[],work,collaborate
SALSA_EXAMPLES_032,"The DC Native History Project was established to work with local tribe members to gain further understanding and recognition of the Anacostan heritage of the region, and to create an interactive map of Washington, D.C. with identified original village sites and the locations of artifact excavations.","The DC Native History Project was created to collaborate with indigenous people from the area and to bring awareness to the Anacostan culture of the region. || They are also making an interactive map of Washington, D.C. that shows the original village sites and places where artifacts were discovered.",SALSA_EXAMPLES,SALSA_EXAMPLES,Lexical,substitution,Trivial Change,Trivial Substitution,,Trivial,Same Information,No,0,"[[59, 70], [71, 78]]","[[62, 72], [73, 79]]",0,False,N/A,[],[],local tribe | members,indigenous | people
SALSA_EXAMPLES_032,"The DC Native History Project was established to work with local tribe members to gain further understanding and recognition of the Anacostan heritage of the region, and to create an interactive map of Washington, D.C. with identified original village sites and the locations of artifact excavations.","The DC Native History Project was created to collaborate with indigenous people from the area and to bring awareness to the Anacostan culture of the region. || They are also making an interactive map of Washington, D.C. that shows the original village sites and places where artifacts were discovered.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[82, 124], [125, 127]]","[[101, 116], [117, 119]]",0,False,N/A,[],[],gain further understanding and recognition | of,bring awareness | to
SALSA_EXAMPLES_032,"The DC Native History Project was established to work with local tribe members to gain further understanding and recognition of the Anacostan heritage of the region, and to create an interactive map of Washington, D.C. with identified original village sites and the locations of artifact excavations.","The DC Native History Project was created to collaborate with indigenous people from the area and to bring awareness to the Anacostan culture of the region. || They are also making an interactive map of Washington, D.C. that shows the original village sites and places where artifacts were discovered.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[142, 150]]","[[134, 141]]",0,False,N/A,[],[],heritage,culture
SALSA_EXAMPLES_032,"The DC Native History Project was established to work with local tribe members to gain further understanding and recognition of the Anacostan heritage of the region, and to create an interactive map of Washington, D.C. with identified original village sites and the locations of artifact excavations.","The DC Native History Project was created to collaborate with indigenous people from the area and to bring awareness to the Anacostan culture of the region. || They are also making an interactive map of Washington, D.C. that shows the original village sites and places where artifacts were discovered.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[170, 179]]","[[174, 180]]",0,False,N/A,[],[],to create,making
SALSA_EXAMPLES_032,"The DC Native History Project was established to work with local tribe members to gain further understanding and recognition of the Anacostan heritage of the region, and to create an interactive map of Washington, D.C. with identified original village sites and the locations of artifact excavations.","The DC Native History Project was created to collaborate with indigenous people from the area and to bring awareness to the Anacostan culture of the region. || They are also making an interactive map of Washington, D.C. that shows the original village sites and places where artifacts were discovered.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[262, 275]]","[[262, 268]]",0,False,N/A,[],[],the locations,places
SALSA_EXAMPLES_032,"The DC Native History Project was established to work with local tribe members to gain further understanding and recognition of the Anacostan heritage of the region, and to create an interactive map of Washington, D.C. with identified original village sites and the locations of artifact excavations.","The DC Native History Project was created to collaborate with indigenous people from the area and to bring awareness to the Anacostan culture of the region. || They are also making an interactive map of Washington, D.C. that shows the original village sites and places where artifacts were discovered.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,3,"[[276, 278], [288, 300]]","[[269, 274], [285, 301]]",0,False,N/A,[],[],of | excavations.,where | were discovered.
SALSA_EXAMPLES_032,"The DC Native History Project was established to work with local tribe members to gain further understanding and recognition of the Anacostan heritage of the region, and to create an interactive map of Washington, D.C. with identified original village sites and the locations of artifact excavations.","The DC Native History Project was created to collaborate with indigenous people from the area and to bring awareness to the Anacostan culture of the region. || They are also making an interactive map of Washington, D.C. that shows the original village sites and places where artifacts were discovered.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[219, 223]]","[[220, 230]]",0,False,N/A,[],[],with,that shows
